userName,score,at,content
Ez Gg,5,2024-09-23 11:58:03,Bagus grafik udah oke tampilan nya udah bagus tapi pasti saat main sinyal nya ngelek parah padahal sinyal nya udah bagus
Pengguna Google,1,2024-09-23 11:56:54,"Matcmakingnya gak seimbang seringnya ketemu musuh yang ranknya lebih tinggi , plisssss moonton hilangin dark systemnya gara gara itu banyak player yang ketemu musuh gak imbang kasian orang yang udah main berjam jam tapi gak ada hasil apa apa Lebih baik lu mati aja moontoon"
Pengguna Google,2,2024-09-23 11:51:01,"tiap main selalu ngefreeze padahal jaringan bagus' dan device juga mendukung, tapi setiap kali dalam match selalu ngefreeze dan tidak bisa di gerakan lagi dan saya harus relog game agar bisa lanjut bermain, tolong fix ini ya moonton, mumpung lagi baik hati ku kasih 2 bintang ya papi moonton"
Pengguna Google,1,2024-09-23 11:20:16,"Semuanya bagus dari hero, grafik, skillnya tapi karna dh nomor 1 di play store, dari yg awalnya win streek jadi lose streek, tolong kurangi dart sistemnya moonton. 🙏🙏+ moonton peka lah kalau orang afk pasti ada sesuatu atau halangan jangan kurangi"
Pengguna Google,4,2024-09-23 11:19:56,"Draft pick nya kurg oke perlu diperbaiki sistemnya,dan juga kadang fps drop tolong diperbaiki"
Pengguna Google,3,2024-09-23 11:18:15,"game nya bagus kok tapi sayang nya top up nya mahal bgt,niat nya mau beli skin pas mau top up ehh kemahalan + dana gw GK cukup,mau nabung GK jajn 4 Minggu demi skin impian gitu? yg ada sayang duit ny."
Mas Goder,5,2024-09-23 11:17:43,Game bagus tapi untuk sekarang hp android ram 3 sudah tidak mendukung mohon untuk di perkecil ukuranya makasih montoon dan playstore🤗🙏
Pengguna Google,1,2024-09-23 11:13:06,Game makin lama makin buruk banyak bug dan ngga saya doang yang ngalamin. Tolong buat admin moonton segera di perbaiki
Pengguna Google,2,2024-09-23 11:01:45,Gila ya.. makin ke sini makin lag. Ini gimana min game nya ?? Masa keluhan player sama sekali gak dihiraukan ?? Kami player butuh kenyamanan dalam bermain.. tolong dipertimbangkan lagi sebelum update hero atau skin baru mending lag nya diatasin dulu biar kami para player merasa nyaman dalam bermain mlbb ini..
Pengguna Google,1,2024-09-23 10:58:25,Montoon gj perasaan jaringan gw bagus gaada ngelag main game lain lancar giliran main ml malah ngilang Mulu parah sekarang ml suka ngalg walau jaringan bagus pas awal main dulu gaada bug jaringan sekarang malah ada GG montoon
Pengguna Google,2,2024-09-23 10:55:19,"terdapat bug frezz setelah game di mulai bisa terjadi di menit awal,tengah maupun akhir, untuk moonton tolong perbaiki,karna sangat mengganggu"
Pengguna Google,5,2024-09-23 10:47:46,"Game rusak dikasih tim gk seimbang ,lawan gw jago bgt sementara teman tim gw gk tau main. tolong lahh kalau kasih tim yg seimbang dikit Mendingan gw uninstall aja ni game udah cape2 gw download,gara"" ni game gua jadi toxic bandel sama orang tua,game rusak"
Pengguna Google,4,2024-09-23 10:43:15,"Game nya bagus Hero nya cantik, ganteng dan gahar tapi ada satu masalah nya banyak dark sistem segitu aja makasih.."
Pengguna Google,1,2024-09-23 10:41:58,"Dah lama gak main, ternyata sistem matchmakingnya makin kacau.. Ketemu Darksystem dan komputer trus, bukannya have fun malah emosi mainnya.. Sudah report player yang main negatif tp di anggap tidak melanggar.. Kayaknya ini game skrg wajib main bareng tim atau teman.. Gak layak untuk solo player.. Semoga moonton membaca keluhan kami."
Pengguna Google,5,2024-09-23 10:34:03,"saya mohon skin honor dari hero miya tolong di perbaiki karena tidak ada perubahan visual dari skill miya ,, kalok tampilan heronya sudah bagus , hanya di skill nya aja tidak bagus, saya bicara begini karena saya kecewa membeli skinnya .. jadi, saya mohon di perbaiki ya Moontoon"
Pengguna Google,1,2024-09-23 10:33:45,Sistem matchmaking busuk. Tiap matchmaking coba ditemuin tim dengan rank dan highest rank yang ngga jauh beda. Yakali tiap main disuruh gendong 1 vs 9 terus.
Pengguna Google,3,2024-09-23 10:31:34,"Sorry gw agak kecewa moonton sekarang, dapet tim dark sistem mulu kaga pernah bener gw nya udah jago tim malah kayak apaan dah. Minimal perbaikin game bukannya buat seneng² yang ada bikin emosi"
Pengguna Google,5,2024-09-23 10:24:17,Game nya rame dan aku suka game ini Ada skin banyak dan tidak tertandingi pokoknya aku suka banget dan ada herobaru skin baru dan lain lain dan ada satu lagi hook aku ga suka ga rame dan moonton baik banget
Pengguna Google,2,2024-09-23 10:24:11,Moonton tetap aja gameplay nya curang.. Meskipun bagi² skin epic-legends tetep pindah game aja.. Udah ada star protection aktif tetap aja berkurang bintang nya... Ya mudah² an aja GK jadi bangkrut game ini wkwkwwkekwel....
Pengguna Google,3,2024-09-23 10:20:56,"Semua sudah bagus, tinggal sistem matching nya yang masih tidak seimbang. Matching di rank sering tidak seimbang, mabar 5 orang di tier epic-mytic sering nabrak player glory, main solo juga sering di kasih tim yang rank tertingginya epic tapi dapat musuh yang rank tertingginya glory. Cobalah matching di rank berdasarkan ranking tertinggi yg pernah di capai, bukan hanya rank saat ini, soalnya suka campur aduk dan terjadi ketidak seimbangan saat bermain"
Pengguna Google,5,2024-09-23 10:15:12,"banyak sekali event yang dihadirkan untuk akhir akhir ini, dan saya meminta untuk sistem pengoptimalan tim di in game mobile legend disesuaikan dengan lawan yang dihadirkan"
Pengguna Google,5,2024-09-23 10:07:07,Game ini bagus Sayang sekali gua mau voice alu lengend yang dingin tetapi tidak kejam tidak bisa impianku ingin top up sebelumnya aku main epep ganti ml dan saya juga sudah download semua apakah omongan saya real or fake saya juga ingin pensi di tahun 2025 apakah omongan yang saya real or fake byyyy moonton minta dm 🗿🗿😂😂
Pengguna Google,3,2024-09-23 10:06:44,"Belakangan ini sering terjadi lag, bahkan satu tim termasuk tim lawan lag, sampai keluar notifikasi "" meninggalkan permainan "" . Padahal jaringan baik-baik saja , ini jelas ada yang tidak beres dari game ini. Tolong di perbaiki lagi, agar tidak menggangu kenyamanan bermain kami. Terima kasih."
Pengguna Google,3,2024-09-23 10:06:32,"kasih tim yang bener dikit lah, sesuai statistik player contoh kayak match saya satu mingguan kinerja bagus, kasi lah yg sepadan tim, ngasih orang nyetak lejen yg bener lah"
Wildan Hibatul aziz,5,2024-09-23 10:06:03,"Gak di clasik gak di rank dapet tim ampas mulu, dasar moba jelek machmaking nya buruk, mengecewakan bintang satu untuk mu moba jelek.."
Pengguna Google,3,2024-09-23 09:55:29,"Mohom diperbaiki masalah lag,pas main tiba2 putus2 padahal udah pake data sama wifi.Pas apdate ini sering kali kayak gitu"
Pengguna Google,1,2024-09-23 09:45:20,Jangan download ini gem karna apa. 1.main dapat drak sistem trs 2.g bagus grafik jelek 3.sangking g lakunya kasih skin gratis 4.skinya jelek semua Usahakan jangan download karna g bagus ok aku kasih bintang 1
Pengguna Google,5,2024-09-23 09:44:08,Game yg sangat menyenang kan dan seru tidak ada yg toxic di dalam game untuk development semangat teruss semoga makin kedepan game nya makin seru(semoga di kasi skin) :)))))
Pengguna Google,1,2024-09-23 09:42:08,"Pengalaman bermain buruk, saya selalu ketemu dark system mulu, di dalam game kadang patah-patah, saat di dalam loby sinyalnya hijau tapi saat di dalam pertandingan sinyal malah merah padahal sinyalnya lancar, musuh kebanyakan menggunakan cheat, saya selalu bertemu musuh yang ranknya lebih tinggi dari saya, dan moonton mohon ringankanlah beban saat di rank epik."
Pengguna Google,5,2024-09-23 09:20:40,"Semoga moonton bisa lebih baik lagi, krn moonton sdh untung dari setiap saat saya login setiap hari nya... bisa lebih teliti mana user jago dan tidak ,jangan saya di satukan sama user user tidak bisa main (troll) dll..."
Pengguna Google,5,2024-09-23 09:17:34,"Game nya sangat seru dan memuaskan tetapi ada yg mengganggu ketika bermain di mode rank,sering tiba tiba lag"
Pengguna Google,4,2024-09-23 09:13:43,"Ga suka sama bug mengekstrak data, tolong perbaiki soalnya aku udah 100% tapi ke ulang terus terpaksa download ulang!"
Pengguna Google,3,2024-09-23 09:10:59,Tolong dong yang Afk jangan cuma kredit score tapi point penurunan bintang ato Tier sekalian..Biar ga asal2 an saat main terutama di Ranked.
Pengguna Google,5,2024-09-23 09:09:52,Game ini seruh dan menarik untuk di main kah tp aku malas kalo ketemu dark sistem jadi ga mau main lagi kalo ketemu dark sistem
Pengguna Google,1,2024-09-23 09:09:26,Game nya gak jelas ngelag sendiri keluar sendiri minimal main ml harus bisa pake jaringan rendah karena jaringan di rumah saya kan banyak yang pakai jadi moonton harus mengerti keluhan kami sekian dari saya semoga moonton lebih mengerti
Pengguna Google,4,2024-09-23 09:04:20,Sorry banget ya gw kasih bintang 4 soalnya grafik nya aneh gitu masa gw pake ultra gak lag sementara kalo gw pake sedang pasti lag parah.
Pengguna Google,4,2024-09-23 09:01:54,"Overall udah bagus, tapi untuk event-eventnya mohon dipermurah dan masalah jaringan mohon dioptimalkan. Sekarang jaringannya sering lompat, sedangkan jaringan saya full. Mohon dioptimalkan pihak developer. Event udh mulai menarik nih"
Pengguna Google,2,2024-09-23 09:00:09,"Dari segi game sih bagus grafik juga oke,tapi yg nggk nahan nya drak sistem nya aja,org main game buat hiburan ngilangin stress,ini malah tambah stress,tolong montoon di beda kn room nya,jngn di kasih tim drak sistem mulu"
Pengguna Google,5,2024-09-23 08:57:14,Ketika saya ingin memberi tahu teman se tim saya entah kenapa malah disensor padahal saya tidak bicara suatu kata kasar Tapi saya malah di mute dan dikurangi kredit score nya lalu karena itu saya bisa kalah mohon diperbaiki sensor system nya moonton terimakasih 😸
Pengguna Google,5,2024-09-23 08:48:10,"Game nya seruu dan juga saya sangat berterimakasih atas banyak skin gratis nya, tapi jangan ngasih tim yang gak seimbang , apa lagi musuh nya susah temen nya pada ga seimbang. Semoga mengerti . Dan makasih 🙏🏻"
Pengguna Google,5,2024-09-23 08:29:22,"Gamenya seru dan menegangkan,tapi tolonglah setiap gameplay kami sebagai player selalu mendapatkan tim yg tidak adil hampir di setiap game,tapi okelah klo tentang gamenya"
Pengguna Google,5,2024-09-23 08:24:25,"Game bagus buat senang senang main bareng sama teman lama dan bersilaturahmi menjadi suasana yang mengasikan lalu habis senang terbitlah stress niat main buat seneng seneng malah nemu tim yang gak seimbang, untuk anda yang ingin bersenang senang game ini sangat di anjurkan oke"
Pengguna Google,5,2024-09-23 08:21:19,Terimakasih moonton saya baru naik ke mitik geroli setelah itu saya lose stack 10 dan akhirnya ditambah 10 sampai saya turun ke epic semoga saya di beri lose stack lagi agar bisa main di warior
Pengguna Google,1,2024-09-23 08:13:10,"Game gak guna skin doang di kasih gratis,tim gak guna semua di kasih game gak jelas kasih tim beban semua, masih bagus hok bukan nya dapet win malah lose streak"
Pengguna Google,1,2024-09-23 08:06:57,"Yang gak mau stres, ama jadi orang toxic dan pemarah jangan mainkan ini game sumpah👊, mending kita bikin ini developer stres dengan cara kasih bintang satu banyak² supaya ini game gak ada lagi🤔."
Aril,5,2024-09-23 08:03:24,"Game nya seru banyak skin gratis, untuk aku yang player gratisan gini semakin bahagia. Teruskan skin gratis nya min sampai tahap 100 kalo bisa"
Pengguna Google,5,2024-09-23 07:56:30,Emmm ditingkat kan lagi matchmaking nya karna banyak yg tidak seimbang teamnya yah cukup itu aja kalok bisa diperbaikin dengan cepat
Pengguna Google,5,2024-09-23 07:54:28,"Game nya seru sih,banyak event gratisan,Hero beli pakai gold dan lain sebagainya,tapi tolong permurahkan harga top up sekian terima kasih.......cihuyyy"
Pengguna Google,5,2024-09-23 07:52:52,"Game yng seru, menarik, dan membuat saya senang sekali. Saya sangat gembira memainkan game ini, karena game nya sangat gampang, tidak ada dark system, dan rank saya tidak disitu-situ saja. Terimakasih Yang Mulia Maha Raja Baginda Garena telah menciptakan Game ini."
Pengguna Google,5,2024-09-23 07:11:23,"Good sih, cmn kalo lagi main suka nge lag, gk tau knp padahal bar jaringannya penuh, tapi masih aja nge lag. Aneh"
Pengguna Google,1,2024-09-23 07:04:17,"Semakin ga jelas baru login kalau ga di trol,ya dpt tim bot/dongo main udh serius menang di early kadang tiba"" lag,ngeframe sinyal gd masalah stabil,bagus "" aja"
Pengguna Google,5,2024-09-23 07:02:28,Wow game ini sangat bagus. Juga menyenangkan.dan saya tadi main udh sampai glory terus lowstrek 28× dan winstrek 3× Tapi ini sangat menyenangkan 🙂🙂
Pengguna Google,5,2024-09-23 06:55:01,"Mobile legends memang game yang sangat seru bisa mabar temen pokoknya geme mobile legends game paling seruu... bisa dapet skin gratis dan masih banyak hadiah lain cobain game nya seru banget , aku kasih bintang 5 dah. ⭐⭐⭐⭐⭐"
Pengguna Google,5,2024-09-23 06:40:09,"Sebenarnya semua aman, tp saya terus terkena dark sistem... Saya main niat menghibur diri ini malah bikin emosi, puasa² lagi. Tolong ya ditindak lanjuti, kl main cuma dibuat kalah mending di hapus ml nya. Udah top up banyk² pas main ml kalah terus"
Pengguna Google,1,2024-09-23 06:40:02,"apasi Moonton masa tiba² gabisa masuk ke aplikasi nya, stuck di loading screen terus, masa harus hapus data lama dong nanti download data nya, tolong ya diperbaiki jaringan saya juga bagus kok apalagi hp saya gak kentang kok, tolong ya moonton😤😤"
Pengguna Google,1,2024-09-23 06:31:46,Game rusak drak sistem lagi gw udah bingung sama game ini tiap hari gw pus rank tapi turun terus dari epik ke GM tuh Napa tolong jangan kebanyakan drak sistem ya saya udah sabar dari dulu sampai sekarang untuk main game ini
Pengguna Google,1,2024-09-23 06:29:33,"Bintang 1 saya rasa cukup,karna game ini semakin ga jelas.apalagi season terbaru sekarang ini,season 34 semakin ga jelas.udah drafpick dan selesai,tiba tiba keluar dari drafpick dan kembali ke lobby,,,ga jelas banget sudah"
Pengguna Google,1,2024-09-23 06:26:34,"tolong lah kalo ngasih tim yang setara sama musuhnya ketemu dark sistem gajelas, game ko ga pernah diperbaiki masalah matchmaking"
Pengguna Google,5,2024-09-23 06:14:54,"Akhir akhir ini banyak event yg membuat aku semangat bermain, eventnya berupa skin gratis, frame border gratis, dan masih banyak lagi. SEMOGA MOBILE LEGEND KEDEPANNYA MENJADI GAME MOBA YANG TERBAIK!! 🔥👁👄👁💅"
Pengguna Google,4,2024-09-23 06:10:07,Saran klo bisa jngn cuma memanjakan player dengan skin gratis doang perbaiki matchmaking nya agar adil supaya player solo seperti saya lebih nyaman mainnya dan gk pindah game
sopianto randaaprianto,1,2024-09-23 05:58:44,Game nya bagus tapi game ini pilih kasih saya main kalah Mulu tim gw yang di kasih bit semua gk ada yang bener makanya saya kasih bintang satu karena moonton kasih gw tim kagak bener
Pengguna Google,5,2024-09-23 05:41:47,Aku sangat suka mobile legends sarna Gamenya seru banget dan banyak skin epic gratis tapi mohon yaah di tambah map-nya yg keren lah biar tambah semangat ngepusnya thanks for your mobile legends
Pengguna Google,1,2024-09-23 05:25:00,"Game.nya skarang susah menang.,mudah kalah.. Walau sdah gg tmenya smua...prcuma kalah sma pihak musuh yg sdah jauh level attek.nya Menang sulit penurunan bintang gk nanggung Bisa bisa pecinta mobile legend pindah ke game lain klok gini cranya.....trimakasih monton burik"
Pengguna Google,2,2024-09-23 05:06:57,Sistem moonton masih ajha suka kasi macet/lag jaringan pd saat bermain Tdi bru main tiba2 lag/macet game gua dari midle ampe late game.. ni sistem moonton kaya babi sengaja trus gangguin sya main padahal jaringan wifi gua lgi bagus2nya ni.....
Pengguna Google,5,2024-09-23 04:39:17,"Ton jujur game lo lumayan,tapi kasih tim yang bener kocak, sumpah dah dark system lo nyebelin parah, diatasin dong, susah amat ngatasin gituan, ya minimal kasih fitur pilih land lah kayak hok, dah itu aja, oh ya satu lagi, kenapa pas diloby ping gw ijo tapi kocaknya pas main malah merah gitu,hal seperti itu ganggu parah, jadi ya gw mohon untuk diperbaiki lagi nih game biar jadi lebih baik"
Pengguna Google,1,2024-09-23 04:39:09,Moonton apa ni aku pakek Gatot ultinya mudah kebatal .tapi kalo di pakek musuh mau di keroyok 5 orang masih bisa ulti .la saya malah gak bisa gampang ke batal tolong lah moonton yang adil lah rivem Gatot moonton 🙏😭🙏
